seed_index,scheme,cycle_index,in_fade,pdu_index,end_to_end_ok,completion_latency_s_ms,delivered_latency_s_ms,fade_penalty_db,fade_duration_cycles,cycle_retransmissions_path_a,cycle_retransmissions_path_b,backup_engaged,cycle_queue_delay_ms
0,Baseline,6,False,31,True,2.0640350877193,2.0640350877193,3.0791468550554812,8,0,,False,1.0070175438596491
0,Baseline,7,False,0,True,1.0570175438596505,1.0570175438596505,3.0791468550554812,8,0,,False,0.0
0,Baseline,7,False,1,True,1.0570175438596505,1.0570175438596505,3.0791468550554812,8,0,,False,0.0
0,Baseline,7,False,2,True,1.0570175438596505,1.0570175438596505,3.0791468550554812,8,0,,False,0.0
0,Baseline,7,False,3,True,1.0570175438596505,1.0570175438596505,3.0791468550554812,8,0,,False,0.0
0,Baseline,7,False,4,True,1.0570175438596505,1.0570175438596505,3.0791468550554812,8,0,,False,0.0
0,Baseline,7,False,5,True,1.0570175438596505,1.0570175438596505,3.0791468550554812,8,0,,False,0.0
0,Baseline,7,False,6,True,1.0570175438596505,1.0570175438596505,3.0791468550554812,8,0,,False,0.0
0,Baseline,7,False,7,True,1.0570175438596505,1.0570175438596505,3.0791468550554812,8,0,,False,0.0
0,Baseline,7,False,8,True,1.0570175438596505,1.0570175438596505,3.0791468550554812,8,0,,False,0.0
0,Baseline,7,False,9,True,1.0570175438596505,1.0570175438596505,3.0791468550554812,8,0,,False,0.0
0,Baseline,7,False,10,True,1.0570175438596505,1.0570175438596505,3.0791468550554812,8,0,,False,0.0
0,Baseline,7,False,11,True,1.0570175438596505,1.0570175438596505,3.0791468550554812,8,0,,False,0.0
